hsa-miR-101-1,hsa-miR-103a-1,hsa-miR-103a-2,hsa-miR-122,hsa-miR-124-2,hsa-miR-124-3,hsa-miR-125a-5p,hsa-miR-126-3p,hsa-miR-127-3p,hsa-miR-128-1,hsa-miR-128-2,hsa-miR-129-1,hsa-miR-130a-3p,hsa-miR-133b,hsa-miR-134-5p,hsa-miR-135a-2,hsa-miR-138-1,hsa-miR-138-2,hsa-miR-139-5p,hsa-miR-144-3p,hsa-miR-147a,hsa-miR-148a-3p,hsa-miR-148b-3p,hsa-miR-149-5p,hsa-miR-150-5p,hsa-miR-152-3p,hsa-miR-153-1,hsa-miR-154-5p,hsa-miR-15a-5p,hsa-miR-16-1,hsa-miR-16-2,hsa-miR-181c-5p,hsa-miR-183-5p,hsa-miR-185-5p,hsa-miR-187-3p,hsa-miR-190a,hsa-miR-192-5p,hsa-miR-194-2,hsa-miR-195-5p,hsa-miR-196a-1,hsa-miR-197-3p,hsa-miR-199a-1,hsa-miR-200a-3p,hsa-miR-200b-3p,hsa-miR-200c-3p,hsa-miR-203a,hsa-miR-204-5p,hsa-miR-210-3p,hsa-miR-211-5p,hsa-miR-212-3p,hsa-miR-216a,hsa-miR-217-5p,hsa-miR-218-1,hsa-miR-218-2,hsa-miR-219a-1,hsa-miR-219a-2,hsa-miR-221-3p,hsa-miR-222-3p,hsa-miR-223-3p,hsa-miR-23a-3p,hsa-miR-24-2,hsa-miR-25-3p,hsa-miR-26a-1,hsa-miR-26a-2,hsa-miR-26b-5p,hsa-miR-299,hsa-miR-29b-1,hsa-miR-30a,hsa-miR-30b-5p,hsa-miR-30c-1,hsa-miR-30c-2,hsa-miR-30d-5p,hsa-miR-31-5p,hsa-miR-32-5p,hsa-miR-326,hsa-miR-330-3p,hsa-miR-34b-5p,hsa-miR-375-3p,hsa-miR-377-3p,hsa-miR-382-5p,hsa-miR-429,hsa-miR-455-5p,hsa-miR-485,hsa-miR-495-3p,hsa-miR-503-5p,hsa-miR-504-5p,hsa-miR-516b-1,hsa-miR-622,hsa-miR-7-2,hsa-miR-9-1,hsa-miR-93-5p,hsa-miR-98-5p,hsa-miR-99a-5p,hsa-let-7a-1,hsa-let-7a-2,hsa-let-7c,hsa-let-7d-5p,hsa-let-7f-1,hsa-let-7f-2,hsa-let-7g
110.33459,78.77278,155.02487,22.82095,49.35174,9.2544,102.00254,11.53055,99.92881,82.069,80.88016,137.82647,30.324,29.53372,82.12015,9.69475,230.65587,23.25012,303.83634,16.60474,108.85849,6.72013,172.68039,179.99311,126.26268,71.47738,23.81985,26.06286,821.76048,79.49703,49.27535,114.19487,45.51805,190.57935,125.24709,5.05791,47.92648,169.67808,104.37328,127.47684,248.81209,15.8984,10.95318,66.89622,116.38704,287.22586,119.5971,177.78551,175.43115,164.94248,27.21956,16.29511,19.32597,68.07199,795.1835,125.04706,57.48142,36.14252,1033.71775,272.02196,53.63576,159.10046,61.62516,46.5917,109.24188,10.32864,48.72324,23.79179,39.34987,114.26287,48.01152,28.06813,44.81673,72.66672,632.89152,67.248,36.76145,140.8461,23.05246,44.415,81.74348,83.26073,68.25562,9.3991,41.56525,74.31877,31.19998,258.43811,60.30712,51.53877,94.68098,37.2706,47.12078,94.19825,17.12374,17.39441,115.38764,154.08615,17.38685,238.64427
21.89989,55.06227,108.38128,13.73989,45.87526,18.29092,124.97252,12.59942,114.35962,69.68206,90.44354,205.12343,52.72069,60.72337,49.69362,4.15428,303.505,27.88563,234.13365,46.32851,84.92482,4.34199,123.59293,195.25577,120.93715,50.70729,32.113,34.79389,475.52839,61.35273,19.88066,93.51589,36.08592,216.82716,117.9773,1.5072,71.8821,187.63412,88.11573,146.82956,220.23206,0.03221,13.49743,80.25928,99.15805,281.54293,107.27304,381.61379,159.60085,235.47028,15.5216,4.79221,15.09955,75.59199,1045.46017,79.45272,56.75059,37.48521,757.38655,342.14535,52.11345,92.50194,52.74281,36.86325,136.57909,9.68683,21.7524,16.87045,38.04378,147.89379,35.80712,33.20265,32.53563,65.51446,809.42415,64.8831,36.84743,92.61572,30.61092,61.15171,73.64724,49.99589,62.3592,5.94754,54.80166,153.78151,0.48818,335.98218,59.43188,64.85353,87.40875,27.67824,53.65581,88.64184,50.39909,6.15274,102.96201,88.79935,21.17213,155.68482
59.27957,50.12836,75.17425,26.29962,42.03843,4.39534,213.96701,20.94531,151.8529,92.53622,112.88557,280.22761,65.15713,34.48994,122.41461,5.00436,515.76693,42.11801,388.72935,22.09265,179.98698,9.46043,65.2394,252.5692,170.3116,57.85194,11.29883,38.72574,402.63657,33.2977,20.98782,158.02412,55.4241,332.25051,177.45325,9.18366,75.86229,246.34766,140.72572,195.27867,370.05784,20.14649,15.43188,104.02528,190.48111,473.72104,112.52853,404.04396,320.49472,337.67629,32.91027,30.63205,9.37725,119.31148,855.655,105.96207,91.87234,44.07986,901.14187,391.03185,75.17529,180.40918,70.58096,43.0588,166.79137,20.5143,23.00548,29.76841,37.50577,201.63801,79.54313,24.44511,52.35304,51.03893,1044.83484,102.98492,73.74926,202.56034,24.95141,107.68829,102.19721,118.64717,89.73051,10.47035,90.51275,187.64698,21.82804,281.42337,75.65249,99.55532,106.71612,23.52701,85.53882,99.93383,37.47299,3.11949,102.64202,80.07167,12.56043,102.88985
116.72774,61.36348,147.77171,18.04672,52.99404,7.97937,104.64916,12.04984,115.06561,71.71177,89.26406,171.04221,37.34412,39.09245,77.60286,10.62536,267.74108,35.19914,316.58682,27.42542,116.80097,6.69527,171.54753,170.13136,146.09878,68.57694,31.87184,29.2535,447.08916,58.02867,37.86351,120.70246,46.42901,209.91405,130.51379,8.15903,71.33772,187.11047,128.48346,158.79905,293.34829,13.35773,8.63501,77.56853,116.59194,317.65503,111.87819,268.25067,228.87381,188.01959,21.43635,20.52763,16.20817,104.13619,729.7165,98.0782,78.6926,25.51933,1356.20929,348.84376,72.70714,153.73029,76.29227,61.1913,138.85996,14.15058,55.76007,28.28825,44.60734,163.65288,54.47042,25.66644,49.69137,53.51312,795.38274,66.53871,39.86657,125.69302,17.91789,70.08357,83.0571,79.03535,56.23788,3.83461,62.78843,101.69107,16.85298,211.68607,60.53798,71.5451,107.24544,37.36105,68.58564,82.79386,29.31139,5.18347,98.7944,97.65136,22.85231,248.16072
49.99424,32.68488,55.48614,31.86602,58.78078,6.53468,161.1211,8.51841,129.93452,55.73917,66.34647,183.59422,78.26846,35.94803,63.14652,9.66639,403.06082,34.75775,434.53294,112.80267,354.29409,11.63807,65.86755,235.8927,186.09015,69.98059,36.50396,18.97838,196.55957,29.48502,28.00697,151.23816,57.89296,303.28158,135.5508,12.27859,63.83536,233.11334,174.51405,107.8024,282.21501,9.04502,6.50145,108.79905,120.74536,268.31906,129.26087,660.75347,311.75287,311.64049,26.76085,17.11916,34.79622,70.73102,323.51944,103.58914,80.59968,39.34627,1137.69527,258.57306,66.62709,135.91033,62.01565,27.62624,107.63329,13.12456,9.26252,30.72982,41.71345,171.73526,55.93828,28.32244,69.95412,137.22805,705.75099,139.11489,57.98859,48.71021,16.32433,42.64179,150.87885,131.65751,51.69179,13.06675,55.90656,178.40425,37.73326,363.03628,87.94251,69.80181,121.73061,30.61495,83.49576,59.97736,26.43421,4.82946,119.79958,53.3364,22.65885,252.02672
78.3906,35.23941,73.73664,35.42221,64.08523,2.91034,276.98578,13.37914,124.49774,45.13178,64.8812,202.24492,29.67944,31.26643,74.71689,7.92086,351.33932,47.82875,454.09191,122.48774,417.76698,11.90574,59.30417,239.1429,187.78882,86.21187,34.83438,19.66921,197.61221,37.9866,39.23527,148.98642,55.67815,239.73718,142.9838,9.94857,75.13065,256.58616,154.84046,119.29102,281.18622,13.42522,3.97889,115.64891,129.99065,373.72449,130.67854,590.25006,341.1346,291.75267,22.30421,20.30205,21.82474,88.51289,416.86804,157.37914,67.94011,47.13386,2345.90955,365.99387,185.9542,157.80547,67.09583,31.97001,121.50028,11.60526,10.60567,29.9422,51.37743,165.85627,70.22771,20.53009,62.07741,82.77941,740.18504,107.49921,58.68499,38.6923,15.62426,34.75633,154.31625,134.57636,59.9051,11.8104,86.00497,180.57906,33.10107,303.18069,86.5823,57.79002,90.14376,26.88225,96.78771,57.69462,26.50684,1.80087,141.9338,44.15853,19.8909,234.72942
61.61189,34.02477,86.08539,33.90903,57.87332,3.48314,101.85594,9.08396,108.44441,49.42256,68.97486,177.51926,53.39718,28.88505,65.70757,7.10854,493.6095,53.05989,388.03981,115.71892,403.83697,9.31558,64.11484,216.01277,175.6528,56.66274,28.58084,17.32206,153.01896,28.67047,35.01263,137.10791,46.6928,247.06952,146.11321,7.25088,53.36949,248.21734,140.73283,97.71829,281.72242,15.58026,6.53321,114.87875,108.34867,388.66862,106.42932,481.6633,298.9681,302.01926,23.11162,17.76371,20.77516,67.13653,357.97907,84.93573,69.79869,35.55467,1670.16425,296.47362,92.36834,127.50966,67.80033,33.43871,118.26554,7.8234,14.22863,21.83574,38.35357,160.48572,78.09029,22.35587,46.90176,102.81216,725.00706,110.49395,48.07437,37.65243,20.01253,27.05501,99.01048,121.29738,58.94867,6.09697,71.21041,156.97317,20.79376,255.24894,87.26475,61.78959,95.78421,22.56503,124.17479,53.43458,21.04377,2.91831,109.09141,40.36207,14.86217,223.13328
71.5295,26.18066,51.05292,26.60819,48.93267,2.42286,117.83599,13.16086,94.76359,38.33893,49.13102,136.00457,31.54748,27.86718,57.55823,5.66352,264.72328,50.29671,332.94548,103.97968,260.66128,7.62296,44.7017,138.43724,130.53272,63.41715,20.63847,16.69539,370.39322,45.85109,41.80531,101.50618,38.94703,180.12688,109.42122,4.22826,41.77741,194.35305,121.83447,85.96455,186.82688,6.58097,5.11307,121.56603,78.46932,420.01842,85.502,301.31869,202.71484,216.86884,12.11204,19.16724,18.35598,63.8842,295.42741,65.80169,58.83579,26.5186,2284.14751,283.9494,160.6661,136.33899,55.48361,18.59223,112.49571,10.59864,9.39917,21.17742,29.67421,130.63631,51.51406,19.78212,43.51606,102.40031,503.97822,85.78668,29.76672,51.00375,15.33378,16.43323,100.44564,76.58887,43.28666,7.12268,64.22193,141.67669,20.41946,225.59205,61.27659,36.34822,69.9209,23.85747,108.5833,64.18118,13.17942,2.14478,114.39538,69.07165,13.21597,169.93624
53.58684,30.50915,54.45437,23.29349,39.68598,2.68691,179.14105,15.67983,142.85847,61.1981,51.69786,141.58491,37.65699,29.9054,64.86577,8.02413,304.07837,34.92907,320.40593,76.18764,225.69809,10.23957,57.38219,50.93333,142.76015,68.55564,21.90181,15.50017,470.70141,29.37773,29.33672,129.73134,40.08415,196.92753,121.52301,14.50439,61.28901,183.42389,106.89741,90.27879,209.25133,9.99084,5.7402,105.94824,88.88071,340.96852,93.35924,576.26621,233.15288,192.18623,19.30234,10.47147,19.04341,82.24175,332.70727,81.72462,59.81125,33.18092,1405.16116,263.6429,93.16308,149.735,59.95543,23.84105,101.92015,13.97029,8.23609,26.00935,33.83076,123.69317,56.82525,22.94768,49.87537,159.96664,601.14633,99.87929,37.71054,35.36661,15.6628,29.94885,75.52495,99.04741,56.12756,7.51031,62.49649,117.29175,26.64956,333.16902,70.87864,57.28412,73.8835,28.16047,80.99885,58.20838,17.66271,4.64018,114.82673,71.76489,19.97811,224.59126
54.6519,25.14502,61.12846,31.28208,50.01729,4.9107,241.78026,8.8907,133.28275,43.90713,67.99426,168.05478,32.71621,33.60346,71.59136,8.05546,377.17569,42.81389,357.29414,78.97168,363.16263,9.28928,71.18011,212.56356,170.13992,69.37587,30.77594,17.33422,236.594,33.83972,38.8532,134.14516,42.13511,216.21142,148.61528,7.97188,74.51639,243.11166,148.02477,100.07346,272.13712,9.9831,4.43567,125.18746,122.31248,438.90394,118.27596,663.10265,279.86576,220.29678,22.58125,18.80909,17.51761,77.31267,92.58943,96.90904,67.05106,31.44167,1537.73157,284.67822,81.9207,186.96392,64.06369,24.46321,115.13735,7.81402,7.63133,19.38464,45.13941,165.67193,61.15483,17.69733,63.66079,129.84411,759.54383,108.32854,43.13099,43.20761,18.56028,28.1149,127.70828,96.41043,61.75907,10.30237,66.61781,149.36534,18.02895,293.04209,75.47645,51.71183,83.20572,28.53687,95.30622,54.13936,22.19893,1.71025,106.12108,47.64897,16.16642,230.91721
62.47698,32.97955,62.40781,26.0944,53.24477,3.61989,95.55783,10.86463,126.5559,41.21214,60.13871,147.69453,37.37523,26.05744,55.35784,4.33178,301.09856,54.02216,336.2927,54.71232,295.67046,5.5761,60.13217,167.45242,133.4416,59.03112,21.03722,15.27307,260.48111,33.87887,25.51288,112.03756,40.20437,190.88103,110.20587,5.45784,40.7698,193.55312,114.968,92.57711,214.03923,9.71566,5.55662,107.03782,74.83675,386.56724,95.25293,504.78707,267.50863,214.09353,20.50266,24.70594,16.63058,66.06815,97.41358,70.47164,68.39164,28.49687,2022.38951,262.67015,125.49984,116.9923,58.22204,28.16343,109.75625,9.54704,16.11983,26.36614,38.7157,140.73344,61.11401,16.71471,47.64998,119.73879,628.49278,92.66474,36.60754,40.99891,16.13736,18.53315,89.85352,85.22152,49.1675,7.30353,63.19108,142.77063,17.48419,262.22038,65.70019,45.40481,83.08227,26.39424,99.10329,49.87111,18.7341,1.92064,111.69267,47.47814,18.43301,209.39569
49.14355,21.46532,46.32605,31.43094,48.08388,1.23791,308.41331,10.6388,149.83561,58.84914,88.68177,202.84328,57.0105,29.10882,72.68913,10.7879,404.19365,55.09006,469.93064,105.1752,139.90343,8.9381,46.55981,209.74076,201.04328,71.93346,26.88362,19.11254,196.61455,31.51798,28.52252,161.06471,62.85104,248.2893,139.42058,9.20294,88.81668,263.91338,155.56501,111.58205,295.49691,9.74741,5.7478,130.35334,125.28685,370.0966,146.76054,632.69115,365.96601,301.27009,21.99948,15.92414,31.14391,93.50699,116.287,98.00939,82.65065,43.55385,1252.7189,299.01435,72.61397,161.28863,68.5997,29.46203,126.17345,9.58934,12.10748,23.50594,55.15619,193.06443,84.81932,18.60968,55.50055,133.18551,826.04047,106.31071,45.31365,46.26533,18.51176,26.16527,104.76099,128.95615,62.96098,8.07535,66.06363,172.3603,23.50379,264.4783,90.79553,62.91605,97.22252,22.67886,113.21202,68.66682,27.5524,1.66851,120.37542,39.80927,12.45329,206.81869
52.64582,24.51938,55.96026,36.42352,59.69747,2.38458,137.54867,9.38552,158.82853,62.62627,81.80096,210.28863,57.09352,27.25531,75.50351,11.93603,437.06926,57.31281,463.62782,147.79274,272.88743,10.5416,46.36704,225.05978,221.22148,67.57988,26.89652,15.24832,242.91947,32.60486,28.11029,169.35144,57.21619,285.17225,153.31495,7.86404,70.24535,264.64727,160.61877,122.74409,293.08309,15.67874,4.74495,139.98536,135.48811,375.39783,131.16162,697.33272,369.85893,353.5951,29.81045,19.06766,19.47896,91.80692,514.9562,89.5657,73.25715,37.68787,1220.87173,332.64506,79.16278,140.42666,75.54571,27.6739,145.38132,14.42019,7.74576,33.08564,45.0746,199.30396,84.74854,13.51507,59.99037,102.20738,868.83776,121.59865,43.18849,59.75219,21.2904,37.71107,114.7979,131.05773,59.7212,10.5307,81.90114,176.08592,28.14705,250.53415,94.75106,59.88059,100.03296,23.76981,118.82341,58.52039,26.72848,2.23457,125.77519,45.8591,14.95119,172.85891
50.30172,22.58854,44.75308,33.3047,37.38507,2.65399,195.25329,7.52765,143.05446,46.66918,50.54563,160.63616,22.07126,25.44435,69.8355,4.50525,353.88456,45.53392,368.14639,144.48352,303.66263,9.41555,54.73444,130.58694,149.64296,66.21081,32.12674,21.43275,237.07406,35.21757,37.26626,111.89022,54.01744,241.73402,139.9112,9.20397,53.80366,199.14621,146.43442,94.73786,234.33514,9.98316,3.86361,116.35058,80.87587,377.11711,119.72139,514.49383,305.65498,257.66573,26.90162,23.20353,12.99937,73.23761,94.31028,89.55157,69.5285,38.45452,1622.98594,222.40469,65.66432,120.72469,52.97923,27.58406,107.28271,10.5352,10.54591,25.76092,42.2565,145.7217,72.34491,20.87359,49.31616,117.44536,617.17075,93.76978,52.23651,55.90993,19.50483,27.2884,107.04602,121.04796,37.2283,7.23401,63.97456,142.58965,20.08136,223.95946,79.66001,52.42443,83.99618,22.87199,107.65944,58.79345,24.36221,1.6389,140.85722,55.90675,15.39329,207.21682
53.31715,32.02438,77.79596,29.39053,44.72619,4.9181,110.15237,8.19595,97.42694,49.77519,62.37734,169.78796,29.80677,29.54005,63.78653,6.16931,300.74897,48.89829,343.63824,125.32751,249.01558,6.74677,71.42048,186.20737,138.33312,66.72431,25.04358,18.59545,395.39677,44.39317,32.00323,125.04489,36.49223,193.9938,108.59166,8.75893,50.50038,204.86598,132.97968,95.65607,199.48954,11.28602,4.12075,122.25971,89.02863,367.03533,92.86809,263.67118,275.89771,222.66581,24.04475,15.64733,20.52508,58.61158,344.74179,81.70888,67.33094,35.34978,1852.17488,262.89726,91.98869,107.81064,61.12488,31.63473,100.00322,10.37571,18.83507,28.52453,40.07861,141.46922,64.05098,17.51018,49.34512,145.92138,622.47535,99.72083,32.64834,42.15442,19.34354,23.70871,84.93705,87.23612,51.66433,3.42757,68.71842,161.02177,16.88423,285.75439,65.6049,43.17142,82.61076,21.89342,93.72785,63.00202,16.85654,1.60807,97.42753,53.40101,13.83264,180.97418
63.95829,27.06949,57.19715,25.40838,43.27453,0.58772,106.79495,10.00805,109.17348,42.88965,56.69598,128.71909,28.12125,20.10571,58.13088,8.03771,282.5628,43.52828,328.39613,163.26641,252.82982,11.28078,61.05167,158.65704,144.85389,62.24813,21.58381,17.49479,363.24959,45.07917,28.66456,101.80923,45.01423,202.63331,103.3393,5.41152,77.4459,180.16095,111.21636,85.6673,201.68195,14.88558,4.56706,119.0629,75.23247,355.83293,76.29114,584.47674,245.52728,235.5443,16.46728,15.86971,9.71619,57.32693,252.44743,74.89948,71.1083,32.65022,1675.42155,230.68868,63.34566,133.2562,58.86956,19.39134,93.66782,7.56617,13.25024,26.76029,31.12922,144.13521,71.70115,20.86183,55.63687,140.37272,577.33262,98.37493,32.63228,37.57585,17.70537,13.40297,59.54807,87.86835,46.96309,8.63908,52.44493,133.59519,18.52897,337.04294,73.44775,38.02721,83.37279,22.54881,110.94151,53.5813,9.28119,2.33767,114.27848,63.50895,15.73801,264.84181
